customer_sk,full_name,city,source_system,company,company_code,recency_days,frequency,monetary_syp,r_score,f_score,m_score,rfm_code,segment
1689,Omar Halabi,Tartus,MTN,MTN Syria,MTN,25,3,125000.00,3,1,1,311,Other
1690,Sarah Khatib,Al-Hasakah,MTN,MTN Syria,MTN,40,6,463000.00,3,2,3,323,Other
1691,Ali Sayed,Damascus,MTN,MTN Syria,MTN,46,4,185000.00,2,1,1,211,Other
1692,Rana Tarabulsi,Aleppo,MTN,MTN Syria,MTN,2,10,466000.00,5,5,3,553,Loyal
1693,Aisha Tarabulsi,Idlib,MTN,MTN Syria,MTN,36,4,250000.00,3,1,1,311,Other
1694,Hassan Halabi,Idlib,MTN,MTN Syria,MTN,10,10,631000.00,4,5,4,454,Champions
1695,Ali Homsi,Latakia,MTN,MTN Syria,MTN,25,13,343000.00,3,5,2,352,Loyal
1696,Hussein Shami,Homs,MTN,MTN Syria,MTN,4,8,351000.00,5,4,2,542,Loyal
1697,Hussein Tarabulsi,Aleppo,MTN,MTN Syria,MTN,235,4,505000.00,1,1,3,113,Lost
1698,Omar Masri,Idlib,MTN,MTN Syria,MTN,59,9,681000.00,2,4,4,244,At Risk
1699,Huda Tarabulsi,Al-Hasakah,MTN,MTN Syria,MTN,76,8,690000.00,2,4,4,244,At Risk
1700,Zainab Omar,Aleppo,MTN,MTN Syria,MTN,6,10,726000.00,5,5,4,554,Champions
1701,Maher Sayed,As-Suwayda,MTN,MTN Syria,MTN,6,4,358000.00,5,1,2,512,New
1702,Ali Souri,Damascus,MTN,MTN Syria,MTN,41,2,80000.00,3,1,1,311,Other
1703,Mohammad Tarabulsi,Raqqa,MTN,MTN Syria,MTN,117,13,1201000.00,1,5,5,155,At Risk
1704,Mohammad Zoubi,Quneitra,MTN,MTN Syria,MTN,67,11,651000.00,2,5,4,254,At Risk
1705,Waleed Dimashqi,Daraa,MTN,MTN Syria,MTN,35,8,386000.00,3,4,2,342,Loyal
1706,Ali Kurdi,Homs,MTN,MTN Syria,MTN,19,9,1010000.00,4,4,5,445,Champions
1707,Ahmad Halabi,Tartus,MTN,MTN Syria,MTN,61,7,483000.00,2,3,3,233,At Risk
1708,Maryam Tarabulsi,As-Suwayda,MTN,MTN Syria,MTN,175,4,385000.00,1,1,2,112,Lost
1709,Fatima Sayed,Homs,MTN,MTN Syria,MTN,61,5,270000.00,2,2,1,221,Other
1710,Zainab Souri,Rif Dimashq,MTN,MTN Syria,MTN,48,6,538000.00,2,2,3,223,Other
1711,Maryam Homsi,Daraa,MTN,MTN Syria,MTN,8,5,465000.00,5,2,3,523,Other
1712,Rana Omar,Quneitra,MTN,MTN Syria,MTN,75,10,533000.00,2,5,3,253,At Risk
1713,Nizar Dimashqi,Damascus,MTN,MTN Syria,MTN,87,7,310000.00,1,3,2,132,At Risk
1714,Aisha Souri,Deir ez-Zor,MTN,MTN Syria,MTN,51,7,648000.00,2,3,4,234,At Risk
1715,Ahmad Ali,As-Suwayda,MTN,MTN Syria,MTN,26,3,80000.00,3,1,1,311,Other
1716,Hussein Dimashqi,Idlib,MTN,MTN Syria,MTN,30,11,608000.00,3,5,4,354,Loyal
1717,Waleed Kurdi,Rif Dimashq,MTN,MTN Syria,MTN,10,11,629000.00,4,5,4,454,Champions
1718,Waleed Dimashqi,Idlib,MTN,MTN Syria,MTN,238,3,405000.00,1,1,2,112,Lost
1719,Ibrahim Khatib,Homs,MTN,MTN Syria,MTN,2,66,4968000.00,5,5,5,555,Champions
1720,Sami Souri,Daraa,MTN,MTN Syria,MTN,22,6,403000.00,4,2,2,422,Other
1721,Maryam Rifai,Damascus,MTN,MTN Syria,MTN,96,6,680000.00,1,2,4,124,Lost
1722,Omar Masri,Damascus,MTN,MTN Syria,MTN,6,6,481000.00,5,2,3,523,Other
1723,Zainab Shami,Homs,MTN,MTN Syria,MTN,65,6,363000.00,2,2,2,222,Other
1724,Ali Dimashqi,As-Suwayda,MTN,MTN Syria,MTN,5,14,1081000.00,5,5,5,555,Champions
1725,Ibrahim Hassan,Raqqa,MTN,MTN Syria,MTN,119,8,1095000.00,1,4,5,145,At Risk
1726,Mustafa Sayed,Deir ez-Zor,MTN,MTN Syria,MTN,28,4,253000.00,3,1,1,311,Other
1727,Fatima Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,54,6,329000.00,2,2,2,222,Other
1728,Huda Zoubi,Daraa,MTN,MTN Syria,MTN,10,11,691000.00,4,5,4,454,Champions
1729,Maryam Kurdi,Homs,MTN,MTN Syria,MTN,90,7,365000.00,1,3,2,132,At Risk
1730,Hussein Sayed,Al-Hasakah,MTN,MTN Syria,MTN,4,4,170000.00,5,1,1,511,New
1731,Sarah Khatib,Al-Hasakah,MTN,MTN Syria,MTN,21,1,30000.00,4,1,1,411,New
1732,Huda Zoubi,Damascus,MTN,MTN Syria,MTN,114,4,265000.00,1,1,1,111,Lost
1733,Layla Masri,Quneitra,MTN,MTN Syria,MTN,21,3,210000.00,4,1,1,411,New
1734,Maher Rifai,Daraa,MTN,MTN Syria,MTN,6,6,343000.00,5,2,2,522,Other
1735,Noor Omar,Quneitra,MTN,MTN Syria,MTN,77,6,578000.00,2,2,4,224,Other
1736,Noor Hassan,Deir ez-Zor,MTN,MTN Syria,MTN,37,2,115000.00,3,1,1,311,Other
1737,Huda Sayed,Aleppo,MTN,MTN Syria,MTN,161,5,245000.00,1,2,1,121,Lost
1738,Fatima Shami,As-Suwayda,MTN,MTN Syria,MTN,7,10,781000.00,5,5,5,555,Champions
1739,Bashar Souri,Latakia,MTN,MTN Syria,MTN,50,9,581000.00,2,4,4,244,At Risk
1740,Ibrahim Zoubi,Latakia,MTN,MTN Syria,MTN,1,3,205000.00,5,1,1,511,New
1741,Ahmad Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,100,8,708000.00,1,4,4,144,At Risk
1742,Sarah Rifai,Rif Dimashq,MTN,MTN Syria,MTN,43,8,520000.00,3,4,3,343,Loyal
1743,Maryam Dimashqi,Damascus,MTN,MTN Syria,MTN,106,4,280000.00,1,1,2,112,Lost
1744,Layla Rifai,Hama,MTN,MTN Syria,MTN,45,11,870000.00,2,5,5,255,At Risk
1745,Khaled Hassan,Idlib,MTN,MTN Syria,MTN,43,7,368000.00,3,3,2,332,Loyal
1746,Sami Omar,Rif Dimashq,MTN,MTN Syria,MTN,11,67,4561000.00,4,5,5,455,Champions
1747,Sarah Ahmad,Deir ez-Zor,MTN,MTN Syria,MTN,78,6,255000.00,1,2,1,121,Lost
1748,Mustafa Homsi,Raqqa,MTN,MTN Syria,MTN,50,8,556000.00,2,4,4,244,At Risk
1749,Huda Khatib,Al-Hasakah,MTN,MTN Syria,MTN,4,6,330000.00,5,2,2,522,Other
1750,Mohammad Omar,Raqqa,MTN,MTN Syria,MTN,47,10,561000.00,2,5,4,254,At Risk
1751,Rana Sayed,Raqqa,MTN,MTN Syria,MTN,27,8,880000.00,3,4,5,345,Loyal
1752,Khaled Shami,Idlib,MTN,MTN Syria,MTN,6,8,246000.00,5,4,1,541,Loyal
1753,Hassan Khatib,Idlib,MTN,MTN Syria,MTN,51,4,428000.00,2,1,3,213,Other
1754,Layla Khatib,Idlib,MTN,MTN Syria,MTN,33,8,268000.00,3,4,1,341,Loyal
1755,Layla Hassan,Daraa,MTN,MTN Syria,MTN,40,9,453000.00,3,4,3,343,Loyal
1756,Ali Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,40,10,791000.00,3,5,5,355,Loyal
1757,Bashar Omar,Quneitra,MTN,MTN Syria,MTN,63,6,441000.00,2,2,3,223,Other
1758,Fatima Souri,Homs,MTN,MTN Syria,MTN,56,5,178000.00,2,2,1,221,Other
1759,Hussein Zoubi,Tartus,MTN,MTN Syria,MTN,23,8,693000.00,4,4,4,444,Champions
1760,Sarah Dimashqi,Raqqa,MTN,MTN Syria,MTN,6,5,245000.00,5,2,1,521,Other
1761,Huda Sayed,Tartus,MTN,MTN Syria,MTN,35,2,180000.00,3,1,1,311,Other
1762,Mohammad Halabi,Hama,MTN,MTN Syria,MTN,85,5,525000.00,1,2,3,123,Lost
1763,Mustafa Shami,Homs,MTN,MTN Syria,MTN,27,5,183000.00,3,2,1,321,Other
1764,Huda Souri,Quneitra,MTN,MTN Syria,MTN,52,4,418000.00,2,1,3,213,Other
1765,Yousef Sayed,Al-Hasakah,MTN,MTN Syria,MTN,1,4,233000.00,5,1,1,511,New
1766,Reem Masri,Al-Hasakah,MTN,MTN Syria,MTN,16,6,590000.00,4,2,4,424,Other
1767,Maher Omar,Raqqa,MTN,MTN Syria,MTN,7,10,750000.00,5,5,4,554,Champions
1768,Yousef Hassan,Rif Dimashq,MTN,MTN Syria,MTN,16,4,225000.00,4,1,1,411,New
1769,Mohammad Kurdi,Daraa,MTN,MTN Syria,MTN,84,10,920000.00,1,5,5,155,At Risk
1770,Nizar Tarabulsi,Al-Hasakah,MTN,MTN Syria,MTN,4,10,383000.00,5,5,2,552,Loyal
1771,Fatima Souri,Quneitra,MTN,MTN Syria,MTN,18,6,320000.00,4,2,2,422,Other
1772,Nizar Hassan,Idlib,MTN,MTN Syria,MTN,2,7,291000.00,5,3,2,532,Loyal
1773,Omar Sayed,Latakia,MTN,MTN Syria,MTN,57,6,440000.00,2,2,3,223,Other
1774,Ahmad Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,173,7,445000.00,1,3,3,133,At Risk
1775,Ibrahim Khatib,Hama,MTN,MTN Syria,MTN,8,10,834000.00,5,5,5,555,Champions
1776,Sarah Ahmad,Homs,MTN,MTN Syria,MTN,84,3,405000.00,1,1,2,112,Lost
1777,Ibrahim Ahmad,Al-Hasakah,MTN,MTN Syria,MTN,17,13,803000.00,4,5,5,455,Champions
1778,Fatima Masri,Latakia,MTN,MTN Syria,MTN,47,7,480000.00,2,3,3,233,At Risk
1779,Mohammad Halabi,Idlib,MTN,MTN Syria,MTN,13,5,350000.00,4,2,2,422,Other
1780,Mohammad Ali,As-Suwayda,MTN,MTN Syria,MTN,3,13,563000.00,5,5,4,554,Champions
1781,Hassan Sayed,Damascus,MTN,MTN Syria,MTN,122,8,533000.00,1,4,3,143,At Risk
1782,Sarah Souri,Latakia,MTN,MTN Syria,MTN,20,6,290000.00,4,2,2,422,Other
1783,Fatima Rifai,Aleppo,MTN,MTN Syria,MTN,52,5,148000.00,2,2,1,221,Other
1784,Yousef Sayed,Idlib,MTN,MTN Syria,MTN,12,6,288000.00,4,2,2,422,Other
1785,Rana Souri,Deir ez-Zor,MTN,MTN Syria,MTN,5,5,368000.00,5,2,2,522,Other
1786,Zainab Masri,As-Suwayda,MTN,MTN Syria,MTN,17,8,990000.00,4,4,5,445,Champions
1787,Waleed Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,9,71,4683000.00,5,5,5,555,Champions
1788,Zainab Homsi,Hama,MTN,MTN Syria,MTN,18,7,510000.00,4,3,3,433,Loyal
1789,Hussein Kurdi,Hama,MTN,MTN Syria,MTN,60,7,478000.00,2,3,3,233,At Risk
1790,Bashar Halabi,Aleppo,MTN,MTN Syria,MTN,125,7,330000.00,1,3,2,132,At Risk
1791,Huda Homsi,Hama,MTN,MTN Syria,MTN,1,78,6531000.00,5,5,5,555,Champions
1792,Hassan Omar,Homs,MTN,MTN Syria,MTN,5,11,729000.00,5,5,4,554,Champions
1793,Ali Omar,Damascus,MTN,MTN Syria,MTN,10,9,296000.00,4,4,2,442,Loyal
1794,Noor Ahmad,Latakia,MTN,MTN Syria,MTN,104,4,180000.00,1,1,1,111,Lost
1795,Fatima Tarabulsi,Quneitra,MTN,MTN Syria,MTN,88,5,490000.00,1,2,3,123,Lost
1796,Ibrahim Souri,Damascus,MTN,MTN Syria,MTN,114,6,228000.00,1,2,1,121,Lost
1797,Ali Shami,Rif Dimashq,MTN,MTN Syria,MTN,3,64,4321000.00,5,5,5,555,Champions
1798,Hassan Khatib,Rif Dimashq,MTN,MTN Syria,MTN,133,6,156000.00,1,2,1,121,Lost
1799,Hussein Shami,Raqqa,MTN,MTN Syria,MTN,2,14,881000.00,5,5,5,555,Champions
1800,Maryam Halabi,Aleppo,MTN,MTN Syria,MTN,6,6,475000.00,5,2,3,523,Other
1801,Huda Dimashqi,Aleppo,MTN,MTN Syria,MTN,25,5,360000.00,3,2,2,322,Other
1802,Zainab Souri,Latakia,MTN,MTN Syria,MTN,31,9,598000.00,3,4,4,344,Loyal
1803,Huda Sayed,Raqqa,MTN,MTN Syria,MTN,39,6,348000.00,3,2,2,322,Other
1804,Hassan Homsi,Tartus,MTN,MTN Syria,MTN,34,7,333000.00,3,3,2,332,Loyal
1805,Huda Sayed,Latakia,MTN,MTN Syria,MTN,110,4,385000.00,1,1,2,112,Lost
1806,Layla Hassan,Tartus,MTN,MTN Syria,MTN,42,6,910000.00,3,2,5,325,Other
1807,Sami Kurdi,Daraa,MTN,MTN Syria,MTN,89,6,438000.00,1,2,3,123,Lost
1808,Ibrahim Zoubi,Rif Dimashq,MTN,MTN Syria,MTN,19,7,658000.00,4,3,4,434,Loyal
1809,Zainab Shami,Deir ez-Zor,MTN,MTN Syria,MTN,14,10,1140000.00,4,5,5,455,Champions
1810,Ahmad Rifai,Al-Hasakah,MTN,MTN Syria,MTN,38,7,608000.00,3,3,4,334,Loyal
1811,Nizar Tarabulsi,Damascus,MTN,MTN Syria,MTN,2,6,773000.00,5,2,5,525,Other
1812,Layla Masri,Deir ez-Zor,MTN,MTN Syria,MTN,43,5,465000.00,3,2,3,323,Other
1813,Maryam Zoubi,Rif Dimashq,MTN,MTN Syria,MTN,22,8,353000.00,4,4,2,442,Loyal
1814,Maher Masri,Idlib,MTN,MTN Syria,MTN,22,12,586000.00,4,5,4,454,Champions
1815,Sarah Souri,Tartus,MTN,MTN Syria,MTN,137,5,150000.00,1,2,1,121,Lost
1816,Waleed Tarabulsi,Tartus,MTN,MTN Syria,MTN,80,7,588000.00,1,3,4,134,At Risk
1817,Sarah Rifai,Al-Hasakah,MTN,MTN Syria,MTN,16,8,483000.00,4,4,3,443,Loyal
1818,Sami Omar,Aleppo,MTN,MTN Syria,MTN,136,4,795000.00,1,1,5,115,Lost
1819,Ahmad Rifai,Deir ez-Zor,MTN,MTN Syria,MTN,4,59,4004000.00,5,5,5,555,Champions
1820,Mustafa Souri,As-Suwayda,MTN,MTN Syria,MTN,99,7,413000.00,1,3,3,133,At Risk
1821,Sarah Souri,Damascus,MTN,MTN Syria,MTN,2,7,443000.00,5,3,3,533,Loyal
1822,Mohammad Ali,As-Suwayda,MTN,MTN Syria,MTN,131,1,50000.00,1,1,1,111,Lost
1823,Sarah Halabi,Latakia,MTN,MTN Syria,MTN,196,5,383000.00,1,2,2,122,Lost
1824,Maryam Hassan,Tartus,MTN,MTN Syria,MTN,53,4,144000.00,2,1,1,211,Other
1825,Yousef Shami,Rif Dimashq,MTN,MTN Syria,MTN,104,3,168000.00,1,1,1,111,Lost
1826,Waleed Ali,Aleppo,MTN,MTN Syria,MTN,242,4,350000.00,1,1,2,112,Lost
1827,Maher Zoubi,Idlib,MTN,MTN Syria,MTN,26,1,120000.00,3,1,1,311,Other
1828,Mohammad Halabi,Latakia,MTN,MTN Syria,MTN,13,10,868000.00,4,5,5,455,Champions
1829,Maher Khatib,Deir ez-Zor,MTN,MTN Syria,MTN,85,4,120000.00,1,1,1,111,Lost
1830,Sami Omar,Deir ez-Zor,MTN,MTN Syria,MTN,63,5,343000.00,2,2,2,222,Other
1831,Huda Khatib,Quneitra,MTN,MTN Syria,MTN,36,9,405000.00,3,4,2,342,Loyal
1832,Hassan Ahmad,Al-Hasakah,MTN,MTN Syria,MTN,25,9,664000.00,3,4,4,344,Loyal
1833,Sarah Tarabulsi,Daraa,MTN,MTN Syria,MTN,40,7,418000.00,3,3,3,333,Loyal
1834,Waleed Tarabulsi,Damascus,MTN,MTN Syria,MTN,100,7,226000.00,1,3,1,131,At Risk
1835,Ahmad Kurdi,Rif Dimashq,MTN,MTN Syria,MTN,15,57,4059000.00,4,5,5,455,Champions
1836,Bashar Omar,Raqqa,MTN,MTN Syria,MTN,38,6,645000.00,3,2,4,324,Other
1837,Layla Souri,Hama,MTN,MTN Syria,MTN,45,7,395000.00,2,3,2,232,At Risk
1838,Ibrahim Khatib,Tartus,MTN,MTN Syria,MTN,16,8,810000.00,4,4,5,445,Champions
1839,Ibrahim Rifai,Raqqa,MTN,MTN Syria,MTN,89,6,345000.00,1,3,2,132,At Risk
1840,Aisha Ali,As-Suwayda,MTN,MTN Syria,MTN,79,5,300000.00,1,2,2,122,Lost
1841,Ali Kurdi,Raqqa,MTN,MTN Syria,MTN,10,67,4320000.00,4,5,5,455,Champions
1842,Zainab Ali,Raqqa,MTN,MTN Syria,MTN,73,6,618000.00,2,3,4,234,At Risk
1843,Omar Shami,Rif Dimashq,MTN,MTN Syria,MTN,123,3,295000.00,1,1,2,112,Lost
1844,Bashar Souri,Daraa,MTN,MTN Syria,MTN,11,79,5338000.00,4,5,5,455,Champions
1845,Mustafa Halabi,Aleppo,MTN,MTN Syria,MTN,121,5,600000.00,1,2,4,124,Lost
1846,Nizar Tarabulsi,Damascus,MTN,MTN Syria,MTN,5,11,606000.00,5,5,4,554,Champions
1847,Mustafa Rifai,Aleppo,MTN,MTN Syria,MTN,29,6,711000.00,3,3,4,334,Loyal
1848,Yousef Khatib,As-Suwayda,MTN,MTN Syria,MTN,50,4,76000.00,2,1,1,211,Other
1849,Rana Omar,Quneitra,MTN,MTN Syria,MTN,1,10,691000.00,5,5,4,554,Champions
1850,Hassan Omar,Aleppo,MTN,MTN Syria,MTN,56,4,641000.00,2,1,4,214,Other
1851,Yousef Omar,Rif Dimashq,MTN,MTN Syria,MTN,64,8,670000.00,2,4,4,244,At Risk
1852,Ali Ali,Homs,MTN,MTN Syria,MTN,35,6,452000.00,3,3,3,333,Loyal
1853,Sarah Souri,Al-Hasakah,MTN,MTN Syria,MTN,20,5,403000.00,4,2,2,422,Other
1854,Hussein Ali,Daraa,MTN,MTN Syria,MTN,51,12,1151000.00,2,5,5,255,At Risk
1855,Ibrahim Dimashqi,Deir ez-Zor,MTN,MTN Syria,MTN,80,7,293000.00,1,3,2,132,At Risk
1856,Huda Sayed,Daraa,MTN,MTN Syria,MTN,94,7,315000.00,1,3,2,132,At Risk
1857,Noor Khatib,Raqqa,MTN,MTN Syria,MTN,38,10,953000.00,3,5,5,355,Loyal
1858,Reem Sayed,Aleppo,MTN,MTN Syria,MTN,8,14,875000.00,5,5,5,555,Champions
1859,Yousef Shami,Homs,MTN,MTN Syria,MTN,40,6,438000.00,3,3,3,333,Loyal
1860,Nizar Zoubi,Aleppo,MTN,MTN Syria,MTN,9,12,500000.00,5,5,3,553,Loyal
1861,Mohammad Tarabulsi,Daraa,MTN,MTN Syria,MTN,2,4,258000.00,5,1,1,511,New
1862,Huda Ahmad,Daraa,MTN,MTN Syria,MTN,8,8,789000.00,5,4,5,545,Champions
1863,Waleed Kurdi,Al-Hasakah,MTN,MTN Syria,MTN,65,5,505000.00,2,2,3,223,Other
1864,Nizar Ahmad,Hama,MTN,MTN Syria,MTN,54,6,675000.00,2,3,4,234,At Risk
1865,Ali Ahmad,Daraa,MTN,MTN Syria,MTN,18,15,1102000.00,4,5,5,455,Champions
1866,Reem Halabi,Damascus,MTN,MTN Syria,MTN,3,64,5264000.00,5,5,5,555,Champions
1867,Yousef Ali,As-Suwayda,MTN,MTN Syria,MTN,35,7,304000.00,3,3,2,332,Loyal
1868,Bashar Rifai,Daraa,MTN,MTN Syria,MTN,49,7,443000.00,2,3,3,233,At Risk
1869,Rana Homsi,Raqqa,MTN,MTN Syria,MTN,21,7,485000.00,4,3,3,433,Loyal
1870,Omar Shami,Quneitra,MTN,MTN Syria,MTN,36,9,780000.00,3,4,5,345,Loyal
1871,Maher Khatib,Damascus,MTN,MTN Syria,MTN,4,7,605000.00,5,3,4,534,Loyal
1872,Aisha Sayed,Rif Dimashq,MTN,MTN Syria,MTN,42,6,363000.00,3,3,2,332,Loyal
1873,Bashar Tarabulsi,Tartus,MTN,MTN Syria,MTN,30,7,336000.00,3,3,2,332,Loyal
1874,Yousef Zoubi,As-Suwayda,MTN,MTN Syria,MTN,26,9,818000.00,3,4,5,345,Loyal
1875,Noor Homsi,Damascus,MTN,MTN Syria,MTN,14,8,598000.00,4,4,4,444,Champions
1876,Maryam Khatib,Tartus,MTN,MTN Syria,MTN,1,12,579000.00,5,5,4,554,Champions
1877,Ibrahim Hassan,Rif Dimashq,MTN,MTN Syria,MTN,22,12,814000.00,4,5,5,455,Champions
1878,Ibrahim Khatib,As-Suwayda,MTN,MTN Syria,MTN,3,4,231000.00,5,1,1,511,New
1879,Rana Dimashqi,Quneitra,MTN,MTN Syria,MTN,20,8,583000.00,4,4,4,444,Champions
1880,Ibrahim Kurdi,Aleppo,MTN,MTN Syria,MTN,137,9,755000.00,1,4,5,145,At Risk
1881,Ali Ali,Rif Dimashq,MTN,MTN Syria,MTN,53,9,665000.00,2,4,4,244,At Risk
1882,Hussein Ali,Tartus,MTN,MTN Syria,MTN,34,12,803000.00,3,5,5,355,Loyal
1883,Hussein Rifai,Aleppo,MTN,MTN Syria,MTN,1,7,565000.00,5,3,4,534,Loyal
1884,Hussein Hassan,Hama,MTN,MTN Syria,MTN,24,7,435000.00,3,3,3,333,Loyal
1885,Aisha Zoubi,Deir ez-Zor,MTN,MTN Syria,MTN,9,11,700000.00,5,5,4,554,Champions
1886,Ahmad Shami,Homs,MTN,MTN Syria,MTN,128,6,360000.00,1,3,2,132,At Risk
1887,Hussein Souri,Idlib,MTN,MTN Syria,MTN,17,5,186000.00,4,2,1,421,Other
1888,Maher Shami,Al-Hasakah,MTN,MTN Syria,MTN,22,3,58000.00,4,1,1,411,New
1889,Sami Hassan,Tartus,MTN,MTN Syria,MTN,1,7,360000.00,5,3,2,532,Loyal
1890,Huda Homsi,Homs,MTN,MTN Syria,MTN,23,14,1159000.00,4,5,5,455,Champions
1891,Nizar Ahmad,Homs,MTN,MTN Syria,MTN,34,6,590000.00,3,3,4,334,Loyal
1892,Reem Kurdi,Al-Hasakah,MTN,MTN Syria,MTN,26,5,291000.00,3,2,2,322,Other
3793,نزار الخطيب,Jaramana,SYRIATEL,Syriatel,SYRIATEL,18,5,396000.00,4,2,2,422,Other
3856,سليمان السيد,Safita,SYRIATEL,Syriatel,SYRIATEL,113,4,245000.00,1,1,1,111,Lost
3864,عمر الدمشقي,Safita,SYRIATEL,Syriatel,SYRIATEL,1,5,300000.00,5,2,2,522,Other
3914,نور العمر,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,34,7,968000.00,3,3,5,335,Loyal
3921,عمر السيد,Jaramana,SYRIATEL,Syriatel,SYRIATEL,84,7,570000.00,1,3,4,134,At Risk
3924,نور الرفاعي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,70,7,568000.00,2,3,4,234,At Risk
3959,سامي الأحمد,Jaramana,SYRIATEL,Syriatel,SYRIATEL,42,11,685000.00,3,5,4,354,Loyal
3987,فاطمة الحمصي,Jaramana,SYRIATEL,Syriatel,SYRIATEL,29,4,138000.00,3,1,1,311,Other
3988,وليد الحلبي,Safita,SYRIATEL,Syriatel,SYRIATEL,90,5,179000.00,1,2,1,121,Lost
3990,أيمن البرازي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,40,6,390000.00,3,3,2,332,Loyal
4006,باسل الحسن,Safita,SYRIATEL,Syriatel,SYRIATEL,72,4,221000.00,2,1,1,211,Other
4019,أحمد العظمة,Jaramana,SYRIATEL,Syriatel,SYRIATEL,77,5,176000.00,2,2,1,221,Other
4046,وليد الجابري,Safita,SYRIATEL,Syriatel,SYRIATEL,4,7,905000.00,5,3,5,535,Loyal
4068,زينب البرازي,Safita,SYRIATEL,Syriatel,SYRIATEL,142,4,433000.00,1,1,3,113,Lost
4069,بشار الدمشقي,Jaramana,SYRIATEL,Syriatel,SYRIATEL,69,7,268000.00,2,3,1,231,At Risk
4078,فاطمة الكيلاني,Jaramana,SYRIATEL,Syriatel,SYRIATEL,20,9,770000.00,4,4,5,445,Champions
4109,أحمد العمر,Jaramana,SYRIATEL,Syriatel,SYRIATEL,66,6,543000.00,2,3,3,233,At Risk
4136,أحمد الجابري,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,20,8,503000.00,4,4,3,443,Loyal
4143,سامي الحلبي,Safita,SYRIATEL,Syriatel,SYRIATEL,125,3,83000.00,1,1,1,111,Lost
4163,عائشة الشامي,Safita,SYRIATEL,Syriatel,SYRIATEL,208,6,441000.00,1,3,3,133,At Risk
4181,سامي الكردي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,3,8,340000.00,5,4,2,542,Loyal
4201,طارق الطرابلسي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,3,78,5716000.00,5,5,5,555,Champions
4220,خالد الحمصي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,139,9,598000.00,1,4,4,144,At Risk
4225,زينب الكردي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,205,4,340000.00,1,1,2,112,Lost
4246,كريم الشامي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,8,5,300000.00,5,2,2,522,Other
4270,ريم الحمصي,Jaramana,SYRIATEL,Syriatel,SYRIATEL,2,7,745000.00,5,3,4,534,Loyal
4273,عمر العظمة,Safita,SYRIATEL,Syriatel,SYRIATEL,186,3,63000.00,1,1,1,111,Lost
4274,طارق الطرابلسي,Jaramana,SYRIATEL,Syriatel,SYRIATEL,28,6,257000.00,3,3,1,331,Loyal
4280,هدى السيد,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,45,11,938000.00,2,5,5,255,At Risk
4290,زينب البرازي,Jaramana,SYRIATEL,Syriatel,SYRIATEL,58,10,715000.00,2,5,4,254,At Risk
4312,باسل العظمة,Jaramana,SYRIATEL,Syriatel,SYRIATEL,65,10,818000.00,2,5,5,255,At Risk
4320,وليد البرازي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,11,8,426000.00,4,4,3,443,Loyal
4327,ليلى الخطيب,Jaramana,SYRIATEL,Syriatel,SYRIATEL,114,6,361000.00,1,3,2,132,At Risk
4338,عائشة الحسن,Safita,SYRIATEL,Syriatel,SYRIATEL,42,4,640000.00,3,1,4,314,Other
4352,عائشة اللاذقاني,Jaramana,SYRIATEL,Syriatel,SYRIATEL,20,5,413000.00,4,2,3,423,Other
4354,مصطفى العلي,Safita,SYRIATEL,Syriatel,SYRIATEL,8,8,440000.00,5,4,3,543,Loyal
4360,إبراهيم الكيلاني,Jaramana,SYRIATEL,Syriatel,SYRIATEL,73,10,536000.00,2,5,3,253,At Risk
4368,هدى الجابري,Jaramana,SYRIATEL,Syriatel,SYRIATEL,5,11,446000.00,5,5,3,553,Loyal
4373,ماهر العظمة,Safita,SYRIATEL,Syriatel,SYRIATEL,13,9,729000.00,4,4,4,444,Champions
4399,كريم الجابري,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,96,7,493000.00,1,3,3,133,At Risk
4440,زينب الجابري,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,87,8,623000.00,1,4,4,144,At Risk
4459,بشار القباني,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,7,7,511000.00,5,3,3,533,Loyal
4467,عمر الكردي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,85,5,188000.00,1,2,1,121,Lost
4513,طارق المصري,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,2,2,115000.00,5,1,1,511,New
4514,ماهر الحمصي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,4,4,295000.00,5,1,2,512,New
4515,نزار العلي,Salamiyah,SYRIATEL,Syriatel,SYRIATEL,29,7,465000.00,3,3,3,333,Loyal
